date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:19:54	72775/72775	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Dec%202022%2015:19:52%20GMT	http://loc.la8-consulting.co.uk/	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/index.html	(from )
15:19:54	2823/2823	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Jan%202016%2022:29:16%20GMT	http://loc.la8-consulting.co.uk/media/system/css/modal.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/system/css/modal.css	(from http://loc.la8-consulting.co.uk/)
15:19:55	17/17	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Dec%202022%2015:19:54%20GMT	http://loc.la8-consulting.co.uk/templates/loc_purity_ii/	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/loc_purity_ii/index.html	(from http://loc.la8-consulting.co.uk/)
15:19:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2015:19:54%20GMT	http://loc.la8-consulting.co.uk/components/com_cobalt/library/css/style.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/components/com_cobalt/library/css/style.1.delayed	(from http://loc.la8-consulting.co.uk/)
15:19:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2015:19:54%20GMT	http://loc.la8-consulting.co.uk/components/com_cobalt/views/records/tmpl/default_cindex_default.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/components/com_cobalt/views/records/tmpl/default_cindex_default.css	(from http://loc.la8-consulting.co.uk/)
15:19:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2015:19:54%20GMT	http://loc.la8-consulting.co.uk/components/com_cobalt/views/records/tmpl/default_markup_default.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/components/com_cobalt/views/records/tmpl/default_markup_default.css	(from http://loc.la8-consulting.co.uk/)
15:19:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2015:19:54%20GMT	http://loc.la8-consulting.co.uk/components/com_cobalt/views/records/tmpl/default_menu_default.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/components/com_cobalt/views/records/tmpl/default_menu_default.css	(from http://loc.la8-consulting.co.uk/)
15:19:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2015:19:55%20GMT	http://loc.la8-consulting.co.uk/components/com_cobalt/views/records/tmpl/default_filters_default.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/components/com_cobalt/views/records/tmpl/default_filters_default.css	(from http://loc.la8-consulting.co.uk/)
15:19:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2015:19:55%20GMT	http://loc.la8-consulting.co.uk/components/com_cobalt/views/records/tmpl/default_list_loc_results_listing.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/components/com_cobalt/views/records/tmpl/default_list_loc_results_listing.css	(from http://loc.la8-consulting.co.uk/)
15:19:56	1215/1215	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Jan%202016%2022:27:20%20GMT	http://loc.la8-consulting.co.uk/media/mint/js/moodropmenu/MooDropMenu.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/js/moodropmenu/MooDropMenu.css	(from http://loc.la8-consulting.co.uk/)
15:19:56	3807/3807	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Jan%202016%2022:26:51%20GMT	http://loc.la8-consulting.co.uk/media/mint/js/autocomplete/style.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/js/autocomplete/style.css	(from http://loc.la8-consulting.co.uk/)
15:19:56	896/896	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202016%2010:04:23%20GMT	http://loc.la8-consulting.co.uk/templates/system/css/system.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/system/css/system.css	(from http://loc.la8-consulting.co.uk/)
15:19:56	2730/2730	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202016%2010:04:21%20GMT	http://loc.la8-consulting.co.uk/templates/system/css/general.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/system/css/general.css	(from http://loc.la8-consulting.co.uk/)
15:19:57	2630/2630	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Jan%202016%2022:26:36%20GMT	http://loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/addons.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/addons.css	(from http://loc.la8-consulting.co.uk/)
15:19:57	3157/3157	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Jan%202016%2022:26:40%20GMT	http://loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/layout.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/layout.css	(from http://loc.la8-consulting.co.uk/)
15:19:57	27302/27302	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Jan%202016%2022:26:45%20GMT	http://loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/template.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/template.css	(from http://loc.la8-consulting.co.uk/)
15:19:57	3403/3403	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Jan%202016%2022:26:46%20GMT	http://loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/usertools.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/usertools.css	(from http://loc.la8-consulting.co.uk/)
15:19:58	2027/2027	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Jan%202016%2022:26:36%20GMT	http://loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/css3.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/css3.css	(from http://loc.la8-consulting.co.uk/)
15:19:58	6041/6041	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Jan%202016%2022:26:42%20GMT	http://loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/menu/mega.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/css/menu/mega.css	(from http://loc.la8-consulting.co.uk/)
15:19:58	14950/14950	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202016%2010:02:00%20GMT	http://loc.la8-consulting.co.uk/templates/loc_purity_ii/css/typo.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/loc_purity_ii/css/typo.css	(from http://loc.la8-consulting.co.uk/)
15:19:59	3046/3046	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202016%2010:01:55%20GMT	http://loc.la8-consulting.co.uk/templates/loc_purity_ii/css/layout.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/loc_purity_ii/css/layout.css	(from http://loc.la8-consulting.co.uk/)
15:19:59	33241/33241	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202016%2010:01:59%20GMT	http://loc.la8-consulting.co.uk/templates/loc_purity_ii/css/template.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/loc_purity_ii/css/template.css	(from http://loc.la8-consulting.co.uk/)
15:20:00	2240/2240	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202016%2010:01:54%20GMT	http://loc.la8-consulting.co.uk/templates/loc_purity_ii/css/css3.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/loc_purity_ii/css/css3.css	(from http://loc.la8-consulting.co.uk/)
15:20:00	4845/4845	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202016%2010:01:57%20GMT	http://loc.la8-consulting.co.uk/templates/loc_purity_ii/css/menu/mega.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/loc_purity_ii/css/menu/mega.css	(from http://loc.la8-consulting.co.uk/)
15:20:00	13490/13490	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202016%2010:03:30%20GMT	http://loc.la8-consulting.co.uk/templates/loc_purity_ii/themes/Red_Contrast__Inherit_/css/template.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/loc_purity_ii/themes/Red_Contrast__Inherit_/css/template.css	(from http://loc.la8-consulting.co.uk/)
15:20:01	615/615	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202016%2010:03:29%20GMT	http://loc.la8-consulting.co.uk/templates/loc_purity_ii/themes/Red_Contrast__Inherit_/css/menu/mega.css	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/loc_purity_ii/themes/Red_Contrast__Inherit_/css/menu/mega.css	(from http://loc.la8-consulting.co.uk/)
15:20:02	4784/4784	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202016%2022:29:47%20GMT	http://loc.la8-consulting.co.uk/media/system/js/core.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/system/js/core.js	(from http://loc.la8-consulting.co.uk/)
15:20:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2015:20:02%20GMT	http://loc.la8-consulting.co.uk/components/com_cobalt/library/js/main.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/components/com_cobalt/library/js/main.1c.delayed	(from http://loc.la8-consulting.co.uk/)
15:20:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2015:20:02%20GMT	http://loc.la8-consulting.co.uk/components/com_cobalt/library/js/felixrating.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/components/com_cobalt/library/js/felixrating.js	(from http://loc.la8-consulting.co.uk/)
15:20:03	1892/1892	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202016%2022:27:20%20GMT	http://loc.la8-consulting.co.uk/media/mint/js/moodropmenu/MooDropMenu.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/js/moodropmenu/MooDropMenu.js	(from http://loc.la8-consulting.co.uk/)
15:20:03	9732/9732	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202016%2022:29:49%20GMT	http://loc.la8-consulting.co.uk/media/system/js/modal.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/system/js/modal.js	(from http://loc.la8-consulting.co.uk/)
15:20:04	2506/2506	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202016%2022:30:12%20GMT	http://loc.la8-consulting.co.uk/media/system/js/tabs.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/system/js/tabs.js	(from http://loc.la8-consulting.co.uk/)
15:20:04	2601/2601	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202016%2022:26:53%20GMT	http://loc.la8-consulting.co.uk/media/mint/js/GrowingInput.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/js/GrowingInput.js	(from http://loc.la8-consulting.co.uk/)
15:20:06	8677/8677	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202016%2022:26:50%20GMT	http://loc.la8-consulting.co.uk/media/mint/js/autocomplete/listautocomplete.complete.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/js/autocomplete/listautocomplete.complete.js	(from http://loc.la8-consulting.co.uk/)
15:20:06	15274/15274	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202016%2022:26:50%20GMT	http://loc.la8-consulting.co.uk/media/mint/js/autocomplete/listautocomplete.textbox.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/js/autocomplete/listautocomplete.textbox.js	(from http://loc.la8-consulting.co.uk/)
15:20:07	6238/6238	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202016%2022:28:06%20GMT	http://loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/js/core.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/js/core.js	(from http://loc.la8-consulting.co.uk/)
15:20:07	1150/1150	---M--	200	added ('OK')	image/x-icon	date:Wed,%2020%20Jan%202016%2010:02:29%20GMT	http://loc.la8-consulting.co.uk/templates/loc_purity_ii/images/favicon.ico	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/loc_purity_ii/images/favicon.ico	(from http://loc.la8-consulting.co.uk/)
15:20:08	2729/2729	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202016%2010:03:21%20GMT	http://loc.la8-consulting.co.uk/templates/loc_purity_ii/js/ja.rightcol.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/templates/loc_purity_ii/js/ja.rightcol.js	(from http://loc.la8-consulting.co.uk/)
15:20:09	17611/17611	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202016%2022:28:08%20GMT	http://loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/js/menu/mega.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/plugins/system/jat3/jat3/base-themes/default/js/menu/mega.js	(from http://loc.la8-consulting.co.uk/)
15:20:10	410/410	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202016%2022:23:02%20GMT	http://loc.la8-consulting.co.uk/media/mint/icons/16/funnel-small.png	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/icons/16/funnel-small.png	(from http://loc.la8-consulting.co.uk/)
15:20:10	479/479	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202016%2022:23:36%20GMT	http://loc.la8-consulting.co.uk/media/mint/icons/16/minus-button.png	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/icons/16/minus-button.png	(from http://loc.la8-consulting.co.uk/)
15:20:10	605/605	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202016%2022:24:18%20GMT	http://loc.la8-consulting.co.uk/media/mint/icons/16/tick-button.png	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/icons/16/tick-button.png	(from http://loc.la8-consulting.co.uk/)
15:20:11	591/591	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202016%2022:23:02%20GMT	http://loc.la8-consulting.co.uk/media/mint/icons/16/funnel.png	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/icons/16/funnel.png	(from http://loc.la8-consulting.co.uk/)
15:20:11	569/569	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202016%2022:24:22%20GMT	http://loc.la8-consulting.co.uk/media/mint/icons/16/toggle-expand.png	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/icons/16/toggle-expand.png	(from http://loc.la8-consulting.co.uk/)
15:20:11	507/507	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202016%2022:24:23%20GMT	http://loc.la8-consulting.co.uk/media/mint/icons/16/toggle.png	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/mint/icons/16/toggle.png	(from http://loc.la8-consulting.co.uk/)
15:20:11	285/285	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Dec%202022%2015:20:11%20GMT	http://loc.la8-consulting.co.uk/item/23-2015/594-ulverston-urban-night-event	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/item/23-2015/594-ulverston-urban-night-event	(from http://loc.la8-consulting.co.uk/)
15:20:12	9477/9477	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:14%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452762000_36ee8673c3c590b95db123f5af162c4a.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452762000_36ee8673c3c590b95db123f5af162c4a.html	(from http://loc.la8-consulting.co.uk/)
15:20:13	15197/15197	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Dec%202022%2015:20:11%20GMT	http://loc.la8-consulting.co.uk/item/23-2015/594-ulverston-urban-night-event/	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/item/23-2015/594-ulverston-urban-night-event/index.html	(from http://loc.la8-consulting.co.uk/)
15:20:13	49403/49403	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:14%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452762000_4ac0cc4da40a9909ee98bf943a2869ff.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452762000_4ac0cc4da40a9909ee98bf943a2869ff.html	(from http://loc.la8-consulting.co.uk/)
15:20:14	96362/96362	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202016%2022:29:57%20GMT	http://loc.la8-consulting.co.uk/media/system/js/mootools-core.js	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/media/system/js/mootools-core.js	(from http://loc.la8-consulting.co.uk/)
15:20:14	301/301	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Dec%202022%2015:20:12%20GMT	http://loc.la8-consulting.co.uk/component/cobalt/category-items/2-results/23-2015?Itemid=273	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/component/cobalt/category-items/2-results/23-20150429	(from http://loc.la8-consulting.co.uk/)
15:20:14	285/285	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Dec%202022%2015:20:14%20GMT	http://loc.la8-consulting.co.uk/item/23-2015/590-club-champs-birkrigg-common	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/item/23-2015/590-club-champs-birkrigg-common.32.delayed	(from http://loc.la8-consulting.co.uk/)
15:20:16	65661/65661	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Dec%202022%2015:20:13%20GMT	http://loc.la8-consulting.co.uk/component/cobalt/category-items/2-results/23-2015/?Itemid=273	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/component/cobalt/category-items/2-results/23-2015/index0429.html	(from http://loc.la8-consulting.co.uk/)
15:20:16	15899/15899	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Dec%202022%2015:20:14%20GMT	http://loc.la8-consulting.co.uk/item/23-2015/590-club-champs-birkrigg-common/	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/item/23-2015/590-club-champs-birkrigg-common/index.html	(from http://loc.la8-consulting.co.uk/)
15:20:16	14798/14798	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:07%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452402000_7f81df2bee0acb02875501c5371264ed.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452402000_7f81df2bee0acb02875501c5371264ed.html	(from http://loc.la8-consulting.co.uk/)
15:20:17	22000/22000	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:08%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452402000_15dfec8c1926d90d1b41581203a32789.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452402000_15dfec8c1926d90d1b41581203a32789.html	(from http://loc.la8-consulting.co.uk/)
15:20:18	81418/81418	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:11%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452402000_3919e94b6a54a845e7470368d985d764.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452402000_3919e94b6a54a845e7470368d985d764.html	(from http://loc.la8-consulting.co.uk/)
15:20:18	131070/131070	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:10%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452402000_577a38f259fb32e3aff22c04744c2645.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452402000_577a38f259fb32e3aff22c04744c2645.html	(from http://loc.la8-consulting.co.uk/)
15:20:20	297/297	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Dec%202022%2015:20:18%20GMT	http://loc.la8-consulting.co.uk/item/23-2015/591-north-west-night-league-birkrigg-common	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/item/23-2015/591-north-west-night-league-birkrigg-common	(from http://loc.la8-consulting.co.uk/)
15:20:20	8011/8011	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:12%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452405600_4d7abd3981e6e81b6a5bd90a1159afea.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452405600_4d7abd3981e6e81b6a5bd90a1159afea.html	(from http://loc.la8-consulting.co.uk/)
15:20:21	45493/45493	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:13%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452405600_7661e8c31d7200665e06ff053a77b655.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2016/1452405600_7661e8c31d7200665e06ff053a77b655.html	(from http://loc.la8-consulting.co.uk/)
15:20:22	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Dec%202022%2015:20:20%20GMT	http://loc.la8-consulting.co.uk/item/23-2015/588-thwaite-head-turkey-race-3	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/item/23-2015/588-thwaite-head-turkey-race-3	(from http://loc.la8-consulting.co.uk/)
15:20:22	15226/15226	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Dec%202022%2015:20:19%20GMT	http://loc.la8-consulting.co.uk/item/23-2015/591-north-west-night-league-birkrigg-common/	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/item/23-2015/591-north-west-night-league-birkrigg-common/index.html	(from http://loc.la8-consulting.co.uk/)
15:20:23	14927/14927	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Dec%202022%2015:20:22%20GMT	http://loc.la8-consulting.co.uk/item/23-2015/588-thwaite-head-turkey-race-3/	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/item/23-2015/588-thwaite-head-turkey-race-3/index.html	(from http://loc.la8-consulting.co.uk/)
15:20:23	15585/15585	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:06%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451451600_a7d3c347b15ac79a0274f4b381d0dcd9.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451451600_a7d3c347b15ac79a0274f4b381d0dcd9.html	(from http://loc.la8-consulting.co.uk/)
15:20:24	14798/14798	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:06%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451451600_e4df783957ab4e613f6e5f1630947e92.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451451600_e4df783957ab4e613f6e5f1630947e92.html	(from http://loc.la8-consulting.co.uk/)
15:20:24	135262/135262	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:03%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451451600_2cceeda1a11d170162cd0f6b45ab022a.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451451600_2cceeda1a11d170162cd0f6b45ab022a.html	(from http://loc.la8-consulting.co.uk/)
15:20:25	81418/81418	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:05%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451451600_53eac4ac9caf8f741204fd0dfcae33c3.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451451600_53eac4ac9caf8f741204fd0dfcae33c3.html	(from http://loc.la8-consulting.co.uk/)
15:20:27	281/281	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Dec%202022%2015:20:25%20GMT	http://loc.la8-consulting.co.uk/item/23-2015/587-fell-foot-turkey-race-2	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/item/23-2015/587-fell-foot-turkey-race-2	(from http://loc.la8-consulting.co.uk/)
15:20:28	15585/15585	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:01%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451268000_d3578213d8f4cef93f0e5f33860b43df.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451268000_d3578213d8f4cef93f0e5f33860b43df.html	(from http://loc.la8-consulting.co.uk/)
15:20:29	135262/135262	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202016%2009:45:00%20GMT	http://loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451268000_544378785310a26ea3d5909cc3545558.html	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/uploads/cobaltresults/2015/1451268000_544378785310a26ea3d5909cc3545558.html	(from http://loc.la8-consulting.co.uk/)
15:20:30	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Dec%202022%2015:20:29%20GMT	http://loc.la8-consulting.co.uk/item/23-2015/586-bethecar-south-turkey-race-1	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/item/23-2015/586-bethecar-south-turkey-race-1	(from http://loc.la8-consulting.co.uk/)
15:20:31	14294/14294	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Dec%202022%2015:20:27%20GMT	http://loc.la8-consulting.co.uk/item/23-2015/587-fell-foot-turkey-race-2/	C:/My%20Web%20Sites/LOCResults/LOCResults/loc.la8-consulting.co.uk/item/23-2015/587-fell-foot-turkey-race-2/index.html	(from http://loc.la8-consulting.co.uk/)
